time,open,close,high,low,volume,Unnamed: 0
1.62911E+12,0.34541,0.3455,0.3455,0.34442,473.1933238,
1.62911E+12,0.34485,0.345,0.34536,0.34485,300,
1.62911E+12,0.34537,0.34572,0.34572,0.34537,300.0586965,
1.62911E+12,0.34534,0.34424,0.34534,0.34424,432.2540232,
1.62911E+12,0.34456,0.34482,0.34483,0.34424,860,
1.62911E+12,0.34424,0.34495,0.34495,0.34424,52.21173445,
1.62911E+12,0.34467,0.34503,0.34505,0.34467,1388.06818,
1.62911E+12,0.34524,0.346,0.346,0.34524,10755.0499,
1.62911E+12,0.3461,0.34765,0.34765,0.34609,10431.89927,
1.62911E+12,0.34723,0.34841,0.34847,0.34701,27972.16291,
1.62911E+12,0.34791,0.35,0.35063,0.34751,185284.3891,
1.62911E+12,0.34968,0.34933,0.35062,0.34907,3875.687512,
1.62911E+12,0.3501,0.35124,0.35124,0.34975,14743.2357,
1.62911E+12,0.35124,0.35081,0.352,0.35052,7799.591129,
1.62911E+12,0.35069,0.34961,0.35126,0.34928,13616.52974,
1.62911E+12,0.3501,0.35033,0.35033,0.34927,21305.46032,
1.62911E+12,0.34965,0.35059,0.35095,0.34948,42386.16183,
1.62911E+12,0.35075,0.35052,0.35075,0.34953,28516.77809,
1.62911E+12,0.34993,0.34982,0.35093,0.34959,41000.50359,
1.62911E+12,0.35011,0.34973,0.35011,0.34973,500,
1.62911E+12,0.34983,0.3496,0.35045,0.3496,650.1279483,
1.62911E+12,0.34967,0.3493,0.34967,0.34886,1200.971299,
1.62911E+12,0.3492,0.34892,0.35007,0.34851,1558.58554,
1.62911E+12,0.34845,0.34844,0.34888,0.34844,1038.631467,
1.62911E+12,0.34844,0.34916,0.3497,0.34808,41208.87386,
1.62911E+12,0.34838,0.34777,0.34838,0.34777,4652.13031,
1.62911E+12,0.34777,0.3478,0.3478,0.34694,3977.839347,
1.62911E+12,0.3478,0.34732,0.34801,0.34729,1997.221223,
1.62911E+12,0.34822,0.34891,0.34907,0.34803,1630,
1.62911E+12,0.34858,0.3482,0.34858,0.34741,49474.30686,
1.62911E+12,0.3486,0.34949,0.34949,0.3486,19804.84793,
1.62911E+12,0.34932,0.34978,0.34978,0.34894,3150.319011,
1.62911E+12,0.35,0.35028,0.35037,0.34999,14644.84,
1.62911E+12,0.35024,0.35084,0.35084,0.34974,3460,
1.62911E+12,0.35088,0.34964,0.35101,0.34964,5844.594583,
1.62911E+12,0.35,0.34962,0.35,0.34935,224.2319996,
1.62911E+12,0.34982,0.34906,0.34982,0.34906,533,
1.62911E+12,0.34905,0.34952,0.34952,0.34904,445.5614887,
1.62911E+12,0.34885,0.348,0.34887,0.34799,8550.818664,
1.62911E+12,0.34827,0.34855,0.3488,0.3481,29202.16893,
1.62911E+12,0.34911,0.3479,0.34911,0.3479,1200.292612,
1.62911E+12,0.34792,0.34856,0.34856,0.3479,750.8127368,
1.62911E+12,0.3479,0.34752,0.34846,0.34752,6950.31935,
1.62911E+12,0.34814,0.34804,0.34814,0.34753,2350.893056,
1.62911E+12,0.34763,0.34832,0.34832,0.34763,880.0819173,
1.62911E+12,0.3486,0.34901,0.34901,0.3486,200.3197,
1.62911E+12,0.34903,0.34937,0.34937,0.34862,2565.966972,
1.62911E+12,0.34937,0.34869,0.34937,0.34869,350,
1.62911E+12,0.34905,0.34829,0.34905,0.34829,100.31901,
1.62911E+12,0.34858,0.34787,0.34858,0.34787,102.748076,
1.62911E+12,0.34785,0.34847,0.34847,0.34785,200.5501525,
1.62912E+12,0.34869,0.34901,0.34901,0.34863,10350.03328,
1.62912E+12,0.34856,0.34952,0.34967,0.34856,1165.46,
1.62912E+12,0.34956,0.34951,0.34956,0.349,2564.340678,
1.62912E+12,0.34975,0.35018,0.35062,0.34975,101898.219,
1.62912E+12,0.34943,0.34841,0.34984,0.34841,38211.2087,
1.62912E+12,0.34832,0.34691,0.34855,0.34691,72414.46076,
1.62912E+12,0.34681,0.34506,0.34761,0.34506,34304.86041,
1.62912E+12,0.34512,0.34505,0.34573,0.34457,41998.37206,
1.62912E+12,0.34456,0.34381,0.34503,0.34269,6200.809118,
1.62912E+12,0.34411,0.34443,0.34457,0.34385,152450,
1.62912E+12,0.34381,0.34499,0.34499,0.34381,5202.622308,
1.62912E+12,0.34481,0.3447,0.34515,0.3447,6174.751423,
1.62912E+12,0.34517,0.34517,0.3453,0.34484,1650.726119,
1.62912E+12,0.34517,0.34587,0.34587,0.34437,2445.13887,
1.62912E+12,0.34589,0.34784,0.34815,0.34589,91328.39443,
1.62912E+12,0.34743,0.34584,0.34743,0.3457,42567.03368,
1.62912E+12,0.34644,0.34535,0.34722,0.34532,16913.81672,
1.62912E+12,0.34533,0.34517,0.34629,0.34517,15872.59884,
1.62912E+12,0.34487,0.3441,0.34538,0.344,860.3709,
1.62912E+12,0.344,0.34278,0.3442,0.34275,11137.18317,
1.62912E+12,0.3439,0.34362,0.34406,0.34362,1350,
1.62912E+12,0.34407,0.34338,0.34479,0.34338,2913.65246,
1.62912E+12,0.34408,0.34455,0.34498,0.34408,10544.01003,
1.62912E+12,0.34392,0.34469,0.34515,0.34392,12684.19808,
1.62912E+12,0.34506,0.34512,0.34512,0.34464,13940.58709,
1.62912E+12,0.34512,0.34484,0.34517,0.34447,24141.33809,
1.62912E+12,0.34447,0.34515,0.34517,0.34447,12068.85364,
1.62912E+12,0.34478,0.34529,0.34529,0.34381,3202.161159,
1.62912E+12,0.34466,0.34445,0.3448,0.34443,968,
1.62912E+12,0.34486,0.34486,0.34486,0.34486,450,
1.62912E+12,0.34441,0.34434,0.34441,0.34434,10265.45741,
1.62912E+12,0.34411,0.34405,0.34411,0.34336,1700,
1.62912E+12,0.34435,0.34407,0.34435,0.34407,2.32605412,
1.62912E+12,0.34438,0.34539,0.34539,0.34389,37637.62888,
1.62912E+12,0.34529,0.345,0.34529,0.34448,20900.32135,
1.62912E+12,0.34531,0.34535,0.34535,0.34515,50250,
1.62912E+12,0.34497,0.34536,0.34556,0.34486,95884.83599,
1.62912E+12,0.34449,0.34446,0.34449,0.34412,40150,
1.62912E+12,0.34448,0.34476,0.34501,0.34448,582.3226281,
1.62912E+12,0.3442,0.34411,0.3442,0.34411,8932.719887,
1.62912E+12,0.34477,0.34445,0.34504,0.34445,1250,
1.62912E+12,0.34443,0.34419,0.34468,0.34397,5650,
1.62912E+12,0.34421,0.3442,0.34421,0.34335,35393.98962,
1.62912E+12,0.34364,0.34326,0.34398,0.34326,26285.3124,
1.62912E+12,0.343,0.343,0.343,0.343,150,
1.62912E+12,0.34351,0.34334,0.34351,0.34332,103.2668671,
1.62912E+12,0.34297,0.34222,0.34297,0.34222,2450,
1.62912E+12,0.34235,0.3423,0.34293,0.34214,4866.702212,
1.62912E+12,0.3428,0.34142,0.3428,0.34142,2654.057061,
1.62912E+12,0.34127,0.34148,0.34156,0.34036,14004.78,
1.62912E+12,0.34072,0.34011,0.34112,0.34011,3582.60832,
1.62912E+12,0.34016,0.34139,0.34139,0.33903,27039.71458,
1.62912E+12,0.34153,0.34184,0.34215,0.34129,8601.651767,
1.62912E+12,0.34176,0.34122,0.34198,0.34122,1588.933604,
1.62912E+12,0.34191,0.34211,0.34248,0.34145,600.0378632,
1.62912E+12,0.34239,0.3422,0.34239,0.34191,4358.41509,
1.62912E+12,0.34201,0.34176,0.34203,0.34146,14057.3295,
1.62912E+12,0.34182,0.34276,0.34276,0.34182,1777.4747,
1.62912E+12,0.34274,0.34227,0.34286,0.34218,2280,
1.62912E+12,0.34288,0.34215,0.34322,0.3421,1045.685295,
1.62912E+12,0.34291,0.34291,0.34291,0.34238,551.5979183,
1.62912E+12,0.34327,0.34337,0.34339,0.34327,150,
1.62912E+12,0.343,0.34305,0.34348,0.343,2520,
1.62912E+12,0.34303,0.34432,0.34432,0.34302,1221.721949,
1.62912E+12,0.34441,0.34464,0.34483,0.34441,5359.591984,
1.62912E+12,0.34464,0.34433,0.34474,0.34379,850,
1.62912E+12,0.34387,0.34378,0.34387,0.34308,500.32324,
1.62912E+12,0.34378,0.3439,0.3439,0.34319,5166.074669,
1.62912E+12,0.34364,0.3426,0.34364,0.3426,3538.95746,
1.62912E+12,0.34395,0.34332,0.34395,0.34331,81.29700717,
1.62912E+12,0.34259,0.3421,0.34259,0.34188,5803.663119,
1.62912E+12,0.34187,0.34281,0.34281,0.34187,250,
1.62912E+12,0.34256,0.34219,0.34256,0.34191,1715,
1.62912E+12,0.34322,0.34231,0.34322,0.34231,900.2441777,
1.62912E+12,0.34294,0.34306,0.34309,0.34259,700,
1.62912E+12,0.34235,0.3424,0.34253,0.34204,330.7132495,
1.62912E+12,0.3425,0.3425,0.3425,0.3425,493.4874,
1.62912E+12,0.34322,0.34301,0.34322,0.34257,1408.276394,
1.62912E+12,0.34244,0.3416,0.34244,0.3416,27623.83104,
1.62912E+12,0.34158,0.34083,0.34159,0.34076,4705.465292,
1.62912E+12,0.34084,0.34149,0.34172,0.34084,21890.90599,
1.62912E+12,0.34072,0.34072,0.34072,0.34072,50,
1.62912E+12,0.34072,0.34044,0.34072,0.34044,420.3261278,
1.62912E+12,0.34078,0.33979,0.34078,0.33979,2896.733573,
1.62912E+12,0.33973,0.33907,0.34036,0.33894,1478.800666,
1.62912E+12,0.33913,0.3385,0.33924,0.33772,130737.5472,
1.62912E+12,0.33876,0.33931,0.33931,0.33814,2200.745869,
1.62912E+12,0.33949,0.33892,0.33992,0.3389,350.32827,
1.62912E+12,0.339,0.33986,0.34005,0.339,780,
1.62912E+12,0.34011,0.33985,0.34011,0.33945,550.0095459,
1.62912E+12,0.33977,0.34016,0.34016,0.33959,350,
1.62912E+12,0.34001,0.34001,0.34001,0.34001,15000,
1.62912E+12,0.33975,0.33945,0.33976,0.33945,10500,
1.62912E+12,0.33943,0.33861,0.33945,0.33762,12480.55145,
1.62912E+12,0.33818,0.33973,0.33993,0.33818,4948.862672,
1.62912E+12,0.33938,0.33898,0.33938,0.33886,2007.00181,
1.62912E+12,0.339,0.33769,0.33918,0.33769,5880.656195,
1.62912E+12,0.33813,0.3369,0.33813,0.33651,8876.277101,
1.62912E+12,0.33683,0.33459,0.33724,0.33459,145329.3904,
1.62912E+12,0.33447,0.3333,0.33589,0.33329,110667.8417,
1.62912E+12,0.33375,0.33553,0.33553,0.33255,254858.7106,
1.62912E+12,0.33431,0.33503,0.33525,0.33431,4018.68519,
1.62912E+12,0.33439,0.33397,0.3346,0.33361,66724.763,
1.62912E+12,0.33394,0.33282,0.33464,0.33282,525014.22,
1.62912E+12,0.3329,0.3319,0.33323,0.33131,59354.16538,
1.62912E+12,0.33245,0.33357,0.33357,0.3321,20501.4374,
1.62912E+12,0.33357,0.33352,0.33385,0.33291,16950.21805,
1.62912E+12,0.33353,0.33193,0.33376,0.33193,24572.21612,
1.62912E+12,0.33238,0.33357,0.33357,0.33157,2507.545569,
1.62912E+12,0.33357,0.33349,0.3341,0.33349,250,
1.62912E+12,0.33369,0.33269,0.33375,0.33269,700.4859053,
1.62912E+12,0.33287,0.33371,0.33371,0.33204,125401.9466,
1.62912E+12,0.33357,0.33226,0.33366,0.33226,7277.641351,
1.62912E+12,0.33221,0.32502,0.33244,0.32129,883530.9735,
1.62912E+12,0.32659,0.32655,0.32847,0.32546,39714.02419,
1.62912E+12,0.32752,0.32438,0.32772,0.32369,165926.1478,
1.62912E+12,0.32351,0.32234,0.32461,0.31979,435526.8024,
1.62912E+12,0.32359,0.32493,0.32493,0.32192,23418.85194,
1.62912E+12,0.325,0.32626,0.32626,0.325,30194.40624,
1.62912E+12,0.32623,0.32809,0.32809,0.32623,30438.072,
1.62912E+12,0.32768,0.32781,0.32789,0.32655,15956.19329,
1.62912E+12,0.32781,0.32512,0.32783,0.32512,227516.4809,
1.62912E+12,0.32605,0.32383,0.32605,0.32383,100635.9531,
1.62912E+12,0.3249,0.32811,0.32811,0.32385,69145.95116,
1.62912E+12,0.32811,0.32855,0.32929,0.3281,55139.03603,
1.62912E+12,0.32917,0.32835,0.32928,0.32835,10550,
1.62912E+12,0.32944,0.32913,0.33028,0.32881,464128.3674,
1.62912E+12,0.32931,0.32907,0.33053,0.32865,33822.34219,
1.62912E+12,0.32941,0.32997,0.33004,0.3287,18023.79304,
1.62912E+12,0.32933,0.32844,0.32978,0.32789,5907.085713,
1.62912E+12,0.32746,0.32782,0.32782,0.32622,28477.5238,
1.62912E+12,0.32668,0.32661,0.32752,0.32661,5919.421877,
1.62912E+12,0.3272,0.32571,0.32758,0.32571,46962.69456,
1.62912E+12,0.32566,0.32703,0.32703,0.32535,201.0231494,
1.62912E+12,0.32703,0.32827,0.32827,0.32703,21450.7122,
1.62912E+12,0.32847,0.3283,0.3285,0.32756,1337.53196,
1.62912E+12,0.32846,0.3285,0.3285,0.32803,4846.509526,
1.62912E+12,0.32883,0.32907,0.32944,0.32859,771.015783,
1.62912E+12,0.32941,0.32797,0.32941,0.32679,62214.52985,
1.62912E+12,0.32712,0.32958,0.32958,0.32698,1393.084452,
1.62912E+12,0.32927,0.33026,0.33026,0.32922,1233.071785,
1.62912E+12,0.33057,0.33092,0.331,0.33021,239428.9962,
1.62912E+12,0.3306,0.331,0.331,0.33037,18433.80322,
1.62912E+12,0.33064,0.33031,0.33087,0.33031,85625.6936,
1.62912E+12,0.33051,0.3301,0.33099,0.32967,62201.09264,
1.62912E+12,0.32962,0.32857,0.32962,0.32857,2000.152888,
1.62912E+12,0.32892,0.32961,0.32963,0.32857,7030.79815,
1.62912E+12,0.32953,0.33,0.33,0.32943,4614.417865,
1.62912E+12,0.32928,0.32956,0.32973,0.32885,8935.59606,
1.62912E+12,0.32894,0.32858,0.32961,0.32801,15161.15214,
1.62912E+12,0.32909,0.32918,0.32918,0.32874,3663.92647,
1.62912E+12,0.32912,0.32923,0.32923,0.32861,2257.216069,
1.62912E+12,0.3293,0.32975,0.32975,0.32924,4648.1559,
1.62912E+12,0.32937,0.3295,0.32955,0.32891,2630.125481,
1.62912E+12,0.32896,0.32854,0.32896,0.32854,30.33818858,
1.62912E+12,0.32835,0.32784,0.32835,0.32668,16557.63467,
1.62912E+12,0.32811,0.32802,0.3287,0.32795,15100,
1.62912E+12,0.32776,0.3286,0.3286,0.32746,7204.463272,
1.62912E+12,0.32817,0.32776,0.32817,0.32776,4190.662,
1.62912E+12,0.32746,0.32792,0.32792,0.32746,500.339304,
1.62912E+12,0.32725,0.3264,0.32791,0.3264,9998.121896,
1.62912E+12,0.32638,0.32703,0.32703,0.32578,963.5756037,
1.62912E+12,0.32703,0.32825,0.32825,0.32681,5575.665816,
1.62912E+12,0.32789,0.32645,0.32789,0.32645,15550.67973,
1.62912E+12,0.32638,0.32543,0.3268,0.32543,101201.1548,
1.62912E+12,0.32591,0.32378,0.32616,0.32313,295780.0425,
1.62912E+12,0.32371,0.32546,0.32546,0.32313,61452.62649,
1.62913E+12,0.32536,0.32454,0.32536,0.32407,4166.412388,
1.62913E+12,0.32439,0.32739,0.32739,0.32427,93374.73824,
1.62913E+12,0.32733,0.32759,0.32759,0.32629,18577.11055,
1.62913E+12,0.32773,0.32789,0.32821,0.3272,4695.90389,
1.62913E+12,0.32799,0.32782,0.32842,0.32782,730,
1.62913E+12,0.32814,0.32843,0.32883,0.32814,651.2980461,
1.62913E+12,0.32871,0.32876,0.32876,0.32871,110,
1.62913E+12,0.32839,0.32825,0.32847,0.32752,3020.761449,
1.62913E+12,0.32748,0.32787,0.32788,0.32748,466.4445307,
1.62913E+12,0.32746,0.32731,0.32746,0.32731,50,
1.62913E+12,0.32745,0.32687,0.32745,0.32667,15293.09932,
1.62913E+12,0.32697,0.3276,0.3276,0.32675,500,
1.62913E+12,0.32658,0.3271,0.3271,0.32603,15500,
1.62913E+12,0.3265,0.32598,0.3265,0.32592,17147.74169,
1.62913E+12,0.32596,0.32472,0.32596,0.32472,3649.159149,
1.62913E+12,0.32472,0.32452,0.3259,0.32452,32517.89137,
1.62913E+12,0.32526,0.32668,0.32679,0.32417,1401.100279,
1.62913E+12,0.32644,0.32584,0.32644,0.32519,15285.34118,
1.62913E+12,0.32494,0.32739,0.32739,0.32472,48292.02213,
1.62913E+12,0.32739,0.3276,0.32884,0.32739,13877.52907,
1.62913E+12,0.32782,0.32673,0.32782,0.32632,332.4995805,
1.62913E+12,0.32739,0.32836,0.32863,0.32739,3095.98789,
1.62913E+12,0.32849,0.3269,0.32849,0.32688,1000.339304,
1.62913E+12,0.32764,0.32811,0.32811,0.32692,11650.33967,
1.62913E+12,0.32756,0.32674,0.32788,0.32674,3430.826936,
1.62913E+12,0.32638,0.32596,0.32638,0.32587,151.4542958,
1.62913E+12,0.32626,0.32619,0.32626,0.32619,150,
1.62913E+12,0.32566,0.32474,0.32574,0.3246,14759.67966,
1.62913E+12,0.32474,0.32657,0.32666,0.32474,6067.584816,
1.62913E+12,0.32666,0.32628,0.32689,0.3256,1250,
1.62913E+12,0.32548,0.3263,0.3263,0.32526,950.34155,
1.62913E+12,0.32612,0.32689,0.32693,0.32603,3700.055108,
1.62913E+12,0.32664,0.32664,0.32664,0.32664,50,
1.62913E+12,0.32703,0.32762,0.32763,0.32688,288.0233777,
1.62913E+12,0.32731,0.32722,0.32731,0.32718,10843.08517,
1.62913E+12,0.32775,0.328,0.3284,0.32775,1525.247525,
1.62913E+12,0.32847,0.32924,0.32924,0.32847,136811.0815,
1.62913E+12,0.32934,0.32911,0.32934,0.32837,17240,
1.62913E+12,0.32861,0.32819,0.32861,0.32802,12445.53826,
1.62913E+12,0.32852,0.32903,0.32912,0.32852,15410.9877,
1.62913E+12,0.32862,0.32851,0.32862,0.32851,100.044147,
1.62913E+12,0.32859,0.32859,0.32859,0.32859,10593.65568,
1.62913E+12,0.3285,0.3279,0.3285,0.32782,1101.866859,
1.62913E+12,0.32782,0.32746,0.32782,0.32746,5391.459251,
1.62913E+12,0.32777,0.328,0.32834,0.32757,108579.9961,
1.62913E+12,0.32785,0.32781,0.32785,0.32753,3400,
1.62913E+12,0.3271,0.32648,0.32711,0.32611,7737.358838,
1.62913E+12,0.32611,0.32857,0.32857,0.3257,29147.81165,
1.62913E+12,0.32828,0.33017,0.33017,0.3279,21644.5344,
1.62913E+12,0.33028,0.3296,0.33028,0.32875,13701.37767,
1.62913E+12,0.32953,0.33231,0.33231,0.32953,55042.75414,
1.62913E+12,0.33219,0.33176,0.3323,0.33078,9028.809,
1.62913E+12,0.33125,0.33058,0.3316,0.33058,3807.735417,
1.62913E+12,0.33034,0.33057,0.33111,0.33032,20847,
1.62913E+12,0.33031,0.3315,0.33163,0.33031,327841.3445,
1.62913E+12,0.33162,0.33189,0.33189,0.33157,8022.05206,
1.62913E+12,0.33152,0.33239,0.33249,0.33152,5166.974659,
1.62913E+12,0.33245,0.3322,0.33245,0.332,176322.7153,
1.62913E+12,0.33237,0.33253,0.33305,0.33237,13691.8085,
1.62913E+12,0.33275,0.33281,0.3334,0.33261,36174.753,
1.62913E+12,0.33286,0.33374,0.3342,0.33286,479491.3671,
1.62913E+12,0.33374,0.33341,0.33374,0.33341,63987.08006,
1.62913E+12,0.33341,0.33312,0.334,0.33312,502264.7749,
1.62913E+12,0.33312,0.33375,0.33376,0.33256,122777.9033,
1.62913E+12,0.33392,0.33372,0.33453,0.33372,55723.64062,
1.62913E+12,0.33425,0.33462,0.33462,0.33416,3400,
1.62913E+12,0.33462,0.3351,0.3351,0.33461,5800,
1.62913E+12,0.33458,0.3335,0.33459,0.3335,382.5780843,
1.62913E+12,0.33436,0.3336,0.33436,0.33296,1604.963586,
1.62913E+12,0.33485,0.33486,0.33487,0.33485,250,
1.62913E+12,0.33481,0.33526,0.33527,0.33464,2142.540575,
1.62913E+12,0.3351,0.33527,0.33527,0.33467,8025.314847,
1.62913E+12,0.33515,0.33512,0.33515,0.33428,191.5980387,
1.62913E+12,0.33389,0.33385,0.3346,0.3336,850,
1.62913E+12,0.33449,0.33475,0.33475,0.33337,5751.077993,
1.62913E+12,0.33504,0.33483,0.33529,0.33456,1498.761,
1.62913E+12,0.33535,0.33442,0.33541,0.33397,780,
1.62913E+12,0.33421,0.33333,0.33421,0.33333,1150,
1.62913E+12,0.33333,0.33379,0.33379,0.33218,21862.25806,
1.62913E+12,0.3342,0.3357,0.33611,0.3342,8812.292332,
1.62913E+12,0.33611,0.33638,0.33638,0.3356,60639.7911,
1.62913E+12,0.33638,0.33588,0.33705,0.33582,404029.8925,
1.62913E+12,0.33589,0.3363,0.33701,0.33589,3087.900392,
1.62913E+12,0.33671,0.33829,0.33829,0.33671,104872.414,
1.62913E+12,0.33807,0.33972,0.33972,0.33779,354180.6595,
1.62913E+12,0.33976,0.33974,0.34095,0.33926,15794.11645,
1.62913E+12,0.34084,0.33995,0.34084,0.3395,16656.3912,
1.62913E+12,0.3395,0.33896,0.34034,0.33883,258121.5285,
1.62913E+12,0.33898,0.33914,0.33972,0.33893,12076.32569,
1.62913E+12,0.33994,0.33898,0.33994,0.33898,16378.0831,
1.62913E+12,0.33898,0.34059,0.34059,0.33898,18940.47531,
1.62913E+12,0.34059,0.34011,0.34059,0.33879,35353.92289,
1.62913E+12,0.33988,0.33958,0.34005,0.3389,16450.27688,
1.62913E+12,0.33883,0.33907,0.3391,0.33838,13402.55893,
1.62913E+12,0.33856,0.3383,0.33906,0.33786,105748.2545,
1.62913E+12,0.33792,0.3376,0.33868,0.33735,1150.32935,
1.62913E+12,0.33862,0.33798,0.33862,0.33751,9524.034987,
1.62913E+12,0.33735,0.33636,0.33735,0.33636,18112.80465,
1.62913E+12,0.33624,0.33587,0.33655,0.33587,10641.27269,
1.62913E+12,0.33631,0.33643,0.33643,0.33573,139565.6434,
1.62913E+12,0.33643,0.33695,0.33695,0.33627,30397.52268,
1.62913E+12,0.33668,0.33641,0.33718,0.33641,27172.046,
1.62913E+12,0.33619,0.3363,0.3363,0.33573,10031.71107,
1.62913E+12,0.33553,0.33554,0.336,0.33521,9937.268569,
1.62913E+12,0.33586,0.3349,0.33586,0.3349,6100,
1.62913E+12,0.33512,0.33519,0.33631,0.33512,583.6775653,
1.62913E+12,0.33486,0.33458,0.33585,0.33458,52850.3319,
1.62913E+12,0.33458,0.33346,0.33458,0.33306,4953.752934,
1.62913E+12,0.33348,0.33479,0.33479,0.33334,4150,
1.62913E+12,0.33505,0.33629,0.33652,0.33505,6563.33227,
1.62913E+12,0.33628,0.33602,0.33628,0.33504,250,
1.62913E+12,0.33616,0.33652,0.33686,0.33616,736.320039,
1.62913E+12,0.3355,0.33476,0.3355,0.33476,400.6630728,
1.62913E+12,0.33476,0.33522,0.33533,0.33439,12096.05696,
1.62913E+12,0.33515,0.33387,0.33515,0.33387,4649.64,
1.62913E+12,0.33487,0.335,0.33505,0.33436,6510.566539,
1.62913E+12,0.33516,0.33515,0.33516,0.33499,330,
1.62913E+12,0.33467,0.33432,0.33467,0.33356,27722.04552,
1.62913E+12,0.33431,0.33509,0.33509,0.3337,1100.684997,
1.62913E+12,0.33536,0.33523,0.33574,0.33523,530,
1.62913E+12,0.33501,0.33524,0.33524,0.33452,3028,
1.62913E+12,0.33475,0.33556,0.33569,0.33452,345.5578,
1.62913E+12,0.33569,0.33568,0.33569,0.33568,500.1409005,
1.62913E+12,0.33541,0.33654,0.33654,0.33541,160.9946161,
1.62913E+12,0.33685,0.33652,0.33773,0.33652,177519.3567,
1.62913E+12,0.33709,0.3372,0.3373,0.33657,310,
1.62913E+12,0.33653,0.33714,0.33714,0.33624,10295.28663,
1.62913E+12,0.33704,0.33667,0.33716,0.33637,3251.447838,
1.62913E+12,0.3364,0.33706,0.33706,0.3364,150,
1.62913E+12,0.33673,0.33604,0.33673,0.33604,130,
1.62913E+12,0.33646,0.3368,0.3368,0.33646,2550,
1.62913E+12,0.33686,0.33686,0.33686,0.33686,50,
1.62913E+12,0.33633,0.33644,0.33655,0.33602,880.1297986,
1.62913E+12,0.33594,0.33438,0.33594,0.33422,9637.6169,
1.62913E+12,0.33486,0.33525,0.33525,0.33412,960.6701634,
1.62913E+12,0.33412,0.33369,0.33416,0.33341,4990.60933,
1.62913E+12,0.33341,0.33373,0.33385,0.33278,15355.76696,
1.62913E+12,0.33393,0.33337,0.33456,0.33337,425.4140005,
1.62913E+12,0.33359,0.33415,0.33438,0.33345,550.913617,
1.62913E+12,0.33468,0.33468,0.33468,0.33468,0.33300907,
1.62913E+12,0.33505,0.33557,0.33557,0.33505,140.6649123,
1.62913E+12,0.33573,0.33556,0.33573,0.33556,550,
1.62913E+12,0.33528,0.33579,0.33579,0.33528,580.0314971,
1.62913E+12,0.33506,0.33694,0.33694,0.33506,12577.31936,
1.62913E+12,0.33694,0.337,0.33719,0.33681,8176.14022,
1.62913E+12,0.33601,0.3365,0.3365,0.33601,100,
1.62913E+12,0.33587,0.33557,0.33602,0.33557,450.3308,
1.62913E+12,0.3355,0.33444,0.33575,0.33431,15082.51977,
1.62913E+12,0.33489,0.33493,0.33501,0.33441,2860,
1.62913E+12,0.33452,0.33522,0.33522,0.33436,13014.41395,
1.62913E+12,0.33521,0.33526,0.33528,0.33521,1000,
1.62913E+12,0.33518,0.3348,0.33518,0.33464,150.0393948,
1.62913E+12,0.33542,0.33551,0.33551,0.33542,51.0917,
1.62913E+12,0.3355,0.33579,0.33579,0.3354,300.2815046,
1.62913E+12,0.33616,0.33619,0.33632,0.33561,5150.56,
1.62913E+12,0.33624,0.33593,0.33646,0.33593,5700.293056,
1.62913E+12,0.33636,0.33593,0.33636,0.33593,429.7069435,
1.62913E+12,0.33559,0.33547,0.33559,0.33513,54.0777113,
1.62913E+12,0.33524,0.33454,0.33524,0.33454,300.3028521,
1.62913E+12,0.33439,0.33458,0.33458,0.33386,453.3771404,
1.62913E+12,0.33446,0.33358,0.33487,0.33358,2350.291403,
1.62913E+12,0.33347,0.33365,0.33365,0.33316,2157.328968,
1.62913E+12,0.33315,0.33178,0.33315,0.33178,2806.318072,
1.62913E+12,0.33178,0.33155,0.33244,0.33053,42750.54641,
1.62913E+12,0.33163,0.333,0.33322,0.33083,3205.73272,
1.62914E+12,0.33217,0.33125,0.33307,0.33124,891.3522658,
1.62914E+12,0.33131,0.33139,0.33197,0.3306,2200.786668,
1.62914E+12,0.33137,0.33303,0.33303,0.33137,105.84183,
1.62914E+12,0.33275,0.33321,0.33365,0.33275,4603,
1.62914E+12,0.33342,0.33342,0.33342,0.33342,30,
1.62914E+12,0.33394,0.3336,0.33394,0.3336,130,
1.62914E+12,0.33292,0.33237,0.3332,0.33237,15700.33375,
1.62914E+12,0.33339,0.33339,0.33339,0.33339,4.90022932,
1.62914E+12,0.33348,0.33346,0.33365,0.33281,4330,
1.62914E+12,0.33292,0.33336,0.33378,0.33283,17514.19708,
1.62914E+12,0.33317,0.33485,0.33485,0.33317,2179.4908,
1.62914E+12,0.33485,0.33477,0.335,0.33477,1341.402709,
1.62914E+12,0.335,0.33509,0.33509,0.33452,483,
1.62914E+12,0.33508,0.33513,0.33513,0.33508,650,
1.62914E+12,0.33461,0.33431,0.33461,0.33431,90,
1.62914E+12,0.33523,0.33599,0.33629,0.3349,17669.48598,
1.62914E+12,0.33598,0.33715,0.33736,0.33548,201291.0963,
1.62914E+12,0.33706,0.33684,0.33706,0.33642,630,
1.62914E+12,0.33624,0.33665,0.33686,0.33624,500.33044,
1.62914E+12,0.33686,0.33675,0.33686,0.33675,350,
1.62914E+12,0.33653,0.33588,0.33653,0.33588,650.2519969,
1.62914E+12,0.3364,0.33658,0.33658,0.3364,15300,
1.62914E+12,0.33626,0.33567,0.33626,0.33557,513.3164631,
1.62914E+12,0.33618,0.33626,0.33626,0.33618,200.2797818,
1.62914E+12,0.33596,0.33629,0.33629,0.33568,15350,
1.62914E+12,0.33618,0.33618,0.3364,0.33618,330,
